prdt_type,brand,milestone,cust_segment,target_group,campaign_month,selected_qty,mailed_count,response_count,response_sales_amt
Prdt-2,E,15 Months,Recall First Sight-TG,Targeted,9,54162,2859,75,14467.13
Prdt-2,E,15 Months,Recall First Sight-TG,Targeted,9,62295,2836,35,3188.91
Prdt-2,E,15 Months,RecallNONFirstSight-CG,Control,9,1588,165,4,754.55
Prdt-2,E,15 Months,RecallNONFirstSight-CG,Control,9,1902,147,1,111.68
Prdt-2,E,15 Months,RecallNONFirstSight-CG,Control,9,1900,169,3,90.0
Prdt-2,E,15 Months,RecallNONFirstSight-CG,Control,9,2382,153,2,550.4
Prdt-2,E,15 Months,RecallNONFirstSight-TG,Targeted,9,21498,1394,30,6380.72
Prdt-2,E,15 Months,RecallNONFirstSight-TG,Targeted,9,21501,1488,27,5424.6
Prdt-2,E,15 Months,RecallNONFirstSight-TG,Targeted,9,25746,1426,9,608.61
Prdt-2,E,15 Months,RecallNONFirstSight-TG,Targeted,9,25746,1482,9,880.62
Prdt-2,E,18 Months,EG Recall Leased-CG,Control,9,12020,1830,11,1201.96
Prdt-2,E,18 Months,EG Recall Leased-CG,Control,9,12739,1448,24,4389.53
Prdt-2,E,18 Months,EG Recall Leased-CG,Control,9,12739,1491,32,5635.76
Prdt-2,E,18 Months,EG Recall Leased-CG,Control,9,12020,1355,6,619.96
Prdt-2,E,18 Months,EG Recall Leased-TG,Targeted,9,114670,13860,280,51543.86
Prdt-2,E,18 Months,EG Recall Leased-TG,Targeted,9,114670,13909,335,70022.59
Prdt-2,E,18 Months,EG Recall Leased-TG,Targeted,9,108164,12308,66,4788.19
Prdt-2,E,18 Months,EG Recall Leased-TG,Targeted,9,108164,16259,85,6509.53
Prdt-2,E,18 Months,Recall Employed-CG,Control,9,5149,995,5,832.0
Prdt-2,E,18 Months,Recall Employed-CG,Control,9,4365,875,24,5104.89
Prdt-2,E,18 Months,Recall Employed-TG,Targeted,9,39253,8116,253,47497.57
Prdt-2,E,18 Months,Recall Employed-TG,Targeted,9,46361,9110,121,12749.91
Prdt-2,E,18 Months,-Recall Exam NV-CG,Control,9,156,19,0,0.0
Prdt-2,E,18 Months,-Recall Exam NV-CG,Control,9,173,35,0,0.0
Prdt-2,E,18 Months,-Recall Exam NV-TG,Targeted,9,1423,305,4,466.0
Prdt-2,E,18 Months,-Recall Exam NV-TG,Targeted,9,1580,308,1,9.0
Prdt-2,E,18 Months,Recall First Sight-CG,Control,9,6012,362,8,2640.67
Prdt-2,E,18 Months,Recall First Sight-CG,Control,9,4610,376,2,274.0
Prdt-2,E,18 Months,Recall First Sight-TG,Targeted,9,54162,3039,43,8897.87
Prdt-2,E,18 Months,Recall First Sight-TG,Targeted,9,62295,3465,20,1597.8
Prdt-2,E,18 Months,RecallNONFirstSight-CG,Control,9,951,173,1,129.0
Prdt-2,E,18 Months,RecallNONFirstSight-CG,Control,9,794,174,3,736.0
Prdt-2,E,18 Months,RecallNONFirstSight-CG,Control,9,2850,179,0,0.0
Prdt-2,E,18 Months,RecallNONFirstSight-CG,Control,9,1588,156,7,1544.0
Prdt-2,E,18 Months,RecallNONFirstSight-TG,Targeted,9,21501,1454,21,4215.71
Prdt-2,E,18 Months,RecallNONFirstSight-TG,Targeted,9,25746,1606,8,564.88
Prdt-2,E,18 Months,RecallNONFirstSight-TG,Targeted,9,25746,1538,7,865.75
Prdt-2,E,18 Months,RecallNONFirstSight-TG,Targeted,9,21498,1463,27,5805.34
Prdt-2,E,21 Months,EG Recall Leased-CG,Control,9,12739,1761,31,6817.0
Prdt-2,E,21 Months,EG Recall Leased-CG,Control,9,12020,1441,8,481.84
Prdt-2,E,21 Months,EG Recall Leased-TG,Targeted,9,108164,12606,65,6085.8
Prdt-2,E,21 Months,EG Recall Leased-TG,Targeted,9,114670,15428,256,50572.0
Prdt-2,E,21 Months,Recall Employed-CG,Control,9,5149,882,7,535.13
Prdt-2,E,21 Months,Recall Employed-CG,Control,9,4365,809,18,3201.11
Prdt-2,E,21 Months,Recall Employed-TG,Targeted,9,39253,7143,177,35259.15
Prdt-2,E,21 Months,Recall Employed-TG,Targeted,9,46361,7161,82,7557.19
Prdt-2,E,21 Months,-Recall Exam NV-CG,Control,9,173,28,0,0.0
Prdt-2,E,21 Months,-Recall Exam NV-CG,Control,9,156,30,0,0.0
Prdt-2,E,21 Months,-Recall Exam NV-TG,Targeted,9,1580,213,0,0.0
Prdt-2,E,21 Months,-Recall Exam NV-TG,Targeted,9,1423,256,4,797.86
Prdt-2,E,21 Months,Recall First Sight-CG,Control,9,6915,339,0,0.0
Prdt-2,E,21 Months,Recall First Sight-CG,Control,9,4008,319,4,942.55
Prdt-2,E,21 Months,Recall First Sight-TG,Targeted,9,54162,3036,51,10295.91
Prdt-2,E,21 Months,Recall First Sight-TG,Targeted,9,62295,2739,22,2305.73
Prdt-2,E,21 Months,RecallNONFirstSight-CG,Control,9,2853,157,2,123.5
Prdt-2,E,21 Months,RecallNONFirstSight-CG,Control,9,1588,142,3,252.74
Prdt-2,E,21 Months,RecallNONFirstSight-CG,Control,9,1900,166,1,79.0
Prdt-2,E,21 Months,RecallNONFirstSight-CG,Control,9,1588,138,0,0.0
Prdt-2,E,21 Months,RecallNONFirstSight-TG,Targeted,9,21501,1331,34,5095.56
Prdt-2,E,21 Months,RecallNONFirstSight-TG,Targeted,9,25746,1370,4,237.45
Prdt-2,E,21 Months,RecallNONFirstSight-TG,Targeted,9,25746,1321,2,217.0
Prdt-2,E,21 Months,RecallNONFirstSight-TG,Targeted,9,14332,1353,18,3195.18
Prdt-2,E,24 Months,EG Recall Leased-CG,Control,9,12739,1426,28,5004.6
Prdt-2,E,24 Months,EG Recall Leased-CG,Control,9,12020,1269,6,502.0
Prdt-2,E,24 Months,EG Recall Leased-CG,Control,9,12020,1307,6,324.49
Prdt-2,E,24 Months,EG Recall Leased-CG,Control,9,12739,1516,25,5224.99
Prdt-2,E,24 Months,EG Recall Leased-TG,Targeted,9,114670,13088,247,48783.05
Prdt-2,E,24 Months,EG Recall Leased-TG,Targeted,9,108164,11676,37,2660.18
Prdt-2,E,24 Months,EG Recall Leased-TG,Targeted,9,114670,12634,230,48649.04
Prdt-2,E,24 Months,EG Recall Leased-TG,Targeted,9,108164,11595,58,4513.16
Prdt-2,E,24 Months,Recall Employed-CG,Control,9,4365,789,13,2672.81
Prdt-2,E,24 Months,Recall Employed-CG,Control,9,5149,718,7,968.9
Prdt-2,E,24 Months,Recall Employed-TG,Targeted,9,39253,6841,167,33605.45
Prdt-2,E,24 Months,Recall Employed-TG,Targeted,9,46361,6232,76,7003.84
Prdt-2,E,24 Months,-Recall Exam NV-CG,Control,9,156,31,0,0.0
Prdt-2,E,24 Months,-Recall Exam NV-CG,Control,9,173,16,0,0.0
Prdt-2,E,24 Months,-Recall Exam NV-TG,Targeted,9,1580,250,1,79.0
Prdt-2,E,24 Months,-Recall Exam NV-TG,Targeted,9,1423,244,3,120.55
Prdt-2,E,24 Months,Recall First Sight-CG,Control,9,6012,314,3,409.45
Prdt-2,E,24 Months,Recall First Sight-CG,Control,9,4610,311,2,94.0
Prdt-2,E,24 Months,Recall First Sight-TG,Targeted,9,54162,2926,56,9787.8
Prdt-2,E,24 Months,Recall First Sight-TG,Targeted,9,62295,2629,22,3100.16
Prdt-2,E,24 Months,RecallNONFirstSight-CG,Control,9,2382,155,2,223.6
Prdt-2,E,24 Months,RecallNONFirstSight-CG,Control,9,794,153,1,66.0
Prdt-2,E,24 Months,RecallNONFirstSight-CG,Control,9,1902,141,0,0.0
Prdt-2,E,24 Months,RecallNONFirstSight-CG,Control,9,2850,121,0,0.0
Prdt-2,E,24 Months,RecallNONFirstSight-TG,Targeted,9,21498,1341,22,5009.63
Prdt-2,E,24 Months,RecallNONFirstSight-TG,Targeted,9,21501,1337,19,4046.67
Prdt-2,E,24 Months,RecallNONFirstSight-TG,Targeted,9,25746,1266,8,1040.54
Prdt-2,E,24 Months,RecallNONFirstSight-TG,Targeted,9,25746,1233,11,1087.77
Prdt-2,E,27 Months,EG Recall Leased-CG,Control,9,12739,1456,17,2604.48
Prdt-2,E,27 Months,EG Recall Leased-CG,Control,9,12020,1364,4,296.46
Prdt-2,E,27 Months,EG Recall Leased-TG,Targeted,9,114670,12839,213,46144.36
Prdt-2,E,27 Months,EG Recall Leased-TG,Targeted,9,108164,12270,37,2465.75
Prdt-2,E,27 Months,Recall Employed-CG,Control,9,5149,744,7,569.73
Prdt-2,E,27 Months,Recall Employed-CG,Control,9,4365,67,4,433.45
Prdt-2,E,27 Months,Recall Employed-TG,Targeted,9,39253,570,17,2306.79
Prdt-2,E,27 Months,Recall Employed-TG,Targeted,9,46361,6474,55,5278.63
Prdt-2,E,27 Months,-Recall Exam NV-CG,Control,9,173,28,0,0.0
Prdt-2,E,27 Months,-Recall Exam NV-TG,Targeted,9,1580,227,1,9.0
Prdt-2,E,27 Months,Recall First Sight-CG,Control,9,135995,387,4,798.63
Prdt-2,E,27 Months,Recall First Sight-CG,Control,9,124248,111,6,732.48
Prdt-2,E,27 Months,Recall First Sight-TG,Targeted,9,2554095,3638,51,7308.63
Prdt-2,E,27 Months,Recall First Sight-TG,Targeted,9,2148426,967,59,12735.36
Prdt-2,E,27 Months,RecallNONFirstSight-CG,Control,9,3804,139,0,0.0
Prdt-2,E,27 Months,RecallNONFirstSight-CG,Control,9,1588,2,0,0.0
Prdt-2,E,27 Months,RecallNONFirstSight-CG,Control,9,2850,143,0,0.0
Prdt-2,E,27 Months,RecallNONFirstSight-CG,Control,9,794,1,0,0.0
Prdt-2,E,27 Months,RecallNONFirstSight-TG,Targeted,9,64494,36,0,0.0
Prdt-2,E,27 Months,RecallNONFirstSight-TG,Targeted,9,71670,34,0,0.0
Prdt-2,E,27 Months,RecallNONFirstSight-TG,Targeted,9,94402,1313,6,398.0
Prdt-2,E,27 Months,RecallNONFirstSight-TG,Targeted,9,102984,1305,4,307.48
